SHA256_Value,Verdict,Classification_tags,Mitre_Attack_Techniques
dd1050fec1b43023018c086209a968a90c31790f5d3b8657a1c83c308a0aec23,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
fc7419a444bd01dae73d74e81703b01960ae60a93c8c35e9f1b3b83dcbe972e4,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
da97b01a50ac2cf72d80caed85b7d56cc052a0f75cf6f41d398bd36781181855,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
6c8f85db6604cf701c5fbe62c872e21625a51f7edb407f813eb67918722d33b7,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
1933a6ce867e1084daa57778ad534e85f11870f6d18c6d714a33ef37cfacaf2e,malicious,"['wannacry', 'phishing', 'wanacrypt0r', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'File System Permissions Weakness', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
7357f6c99b95fece2f9e91dae243a10ae79f775d7ede9f4bfc545894a05f010e,malicious,"['wannacry', 'wanacrypt0r', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
fb648bfb485f910e065cc18778364a56be32044d1ac4729449f3cc28221b12e8,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed']"
f4fce5635400f4663593f85e2707e2da36d62ffdc75b1ecc000f749d0fbff687,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'File Deletion', 'Modify Registry', 'Service Execution', 'File System Permissions Weakness', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
b6c08aff47a8949e77b05eb6485678d070c49ed8f3c12f8af568d855c954fd37,malicious,['phishing'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Windows Management Instrumentation', 'Service Execution', 'File System Permissions Weakness', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
d78779a116579f7ae9fdd6b0c660436feeae46f6c41d1411d6d555faad87225b,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
e1fe02b7aedd39d08211ebc47b5af21a05f8be7a6cc2de2b20835f37a5919d37,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
3e5e4a651f262ff33f8eb66e90987db949437de8657d26d94219df2fe1e0ce2a,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
b1042a3a4b3414ee1ec34376a6732918a8cfe11f427df109168b99e590463e67,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
3eb547d8a6ea4f1e84bd95972a35846209c9a6547678dd62f2f932c3751c9478,malicious,"['wannacry', 'wanacrypt0r', 'phishing', 'wcry', 'evasive']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Windows Management Instrumentation', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
deb99d1f4a2deeabd08cbfadf4878cc1058ffd7145eaa378893b0dc1832f1c53,malicious,"['wannacry', 'wanacrypt0r', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
60c9675c271480cb1bf369d56a3bd1f2d4fe1453d50717fe194a9f569b99be71,malicious,['ransomware'],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
d13570a755e77cd602bccb50cbd3c9fb400a97fa7f5efab659e46acacc966108,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
e1a88d9f94de8154e22b53399373ded3eda076c45c4a91e190eec3445d1f01b1,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
15f2ff44943f7d6a2fe47be6b22a0c308b864a27d1eb21632c19d4f05183d8c3,malicious,['phishing'],"['Kernel Modules and Extensions', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
4f7f5266fa08112c12cd5670baadd3cac58aea847753855ca8d1e5faddf8c6fc,malicious,['phishing'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
86324dc14e3cf34da63a1dc2aca76ba8a601972c42da4097308240700454eb16,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
dcb39eb8303e191e1bd95e6bd1aaf576f66c7db90e1ca4ee9133e8b66b1b0001,malicious,"['wannacry', 'wanacrypt0r', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Windows Management Instrumentation', 'Service Execution', 'File System Permissions Weakness', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
acef5619d170254f350059aadbe7e676e2b871c939e90bf680eb03f74d6af633,malicious,"['ransomware', 'wannacry', 'wanacrypt0r', 'wcry']","['Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
3aa8899d48facacbb8dc93d529cd9f353747a929a3a8fe470089b11605ff24b2,malicious,['ransomware'],"['Modify Registry', 'Service Execution', 'Application Window Discovery', 'System Network Configuration Discovery', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
324951bdc99c60a3080285e7a75f749575c8e69c8718c52eea0e145b65be490a,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
d6cb63f23b784915ebd8ac1b195c46251fa1241b324beb99a61d7c4ba27ea99b,malicious,[],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
fcc1eedca940d755736b21b92c3ba7384bbf65c962ef27ab19553b58819331ec,malicious,[],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'File System Permissions Weakness', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
e05a11803a1b6fab50261b243d2dc1c381b3552f9c69f8fde3e43da8f57de0ad,malicious,[],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
e55cbd5263a4b36537a24165c56b51d24118655947e4d64061a3141f7960de19,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
4c74f4b23c4b541bfd4a79e927c6b9f91661267bc07b62acf57ec5cc44a36bdc,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
ccaab59629b9c5bc785a157a2b5ab7e9259a350c282c92796908bf7351ffbc48,malicious,"['wannacry', 'wanacrypt0r', 'phishing', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
48b7203533f877731820e4116ba7a19d12abf83d6eccf6d6ca54d1118533cdbe,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
9443b99b4839e7df78a09682c686ff54464d3edd9635bd05cf3c5e6211215c85,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
70970f1be5baf2e8990c27e8be6e50f65f82cb914892df541246dd0ab998802e,malicious,[],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
df07f1a406e7af3ce21d030dd8438b4f9f56feb80e67912d4718136ff4674142,malicious,"['wannacry', 'wanacrypt0r', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
8a3a7af3af922b7ecbaeb47370cf968dcbf9460845b6b715552f7a8aa7456ac0,malicious,"['wannacry', 'wanacrypt0r', 'wcry']","['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'Process Injection', 'Email Collection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
bae676adf235b1ec80ef24c7db5531ce7ac1a3c74124bbe405e9f4c98d358624,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
c61de9f8b80a74f2bdda66e9ad4825038df2391390a70b8bd7d4c471d1a46689,malicious,['ransomware'],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
1d7c420b17fb5f19c22a4992f3fe1359af209c31bf7d1ca49d9a2f8d9ef68cd5,malicious,['phishing'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
56dededa09c602a20079ec6aa5b5be0cab897c92f2b5ad98c9d9c1f401b13fd7,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry', 'Hooking']"
ba8179c3448afe4420ed0afa4eee05e8955ae8d1e10bfd5a4d3de1e12f19763d,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry', 'exploit']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
86df93f906086a656f1b5e26bfa134996206769968dca47442b1141e5e112816,malicious,['evasive'],"['Query Registry', 'Modify Registry', 'Hooking']"
40cebc7afe68968d14c40fbcddb9531241455d06be80fe1b52d3c10fa9a72fc8,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
d1244c6e8da2118c096f930d011895f9826d4b98cd6dedc52c1e0788bd6c64d3,malicious,"['wannacry', 'wanacrypt0r', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
e2ab17c7a42f604fd6b1506bdf729ebd6089f8fd5e2c804c77ab7d30e7ec205b,malicious,['ransomware'],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
c91c79af29eda7159de5d007059f60b1709276e22cc36ca0ee4629dda149d9df,malicious,['pua'],"['Email Collection', 'Hooking', 'Network Service Scanning']"
26b4699a7b9eeb16e76305d843d4ab05e94d43f3201436927e13b3ebafa90739,malicious,"['trojan', 'worm', 'ransomware', 'sandworm', 'quedagh', 'voodoobear', 'dialer', 'riskware', 'sandwormteam', 'blackenergy', 'backdoor', 'autorun', 'adware', 'crypt', 'downloader', 'toolbar', 'apt', 'temp.noble', 'petya', 'rootkit', 'keylogger', 'injector', 'exploit']","['Kernel Modules and Extensions', 'Clipboard Data', 'Windows Management Instrumentation', 'Bootkit', 'Remote Desktop Protocol', 'Query Registry', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
4c1dc737915d76b7ce579abddaba74ead6fdb5b519a1ea45308b8c49b950655c,malicious,"['ransomware', 'voodoobear', 'apt', 'sandworm', 'temp.noble', 'sandwormteam', 'petya', 'blackenergy', 'quedagh']","['Kernel Modules and Extensions', 'Bootkit', 'Remote Desktop Protocol', 'Query Registry', 'System Time Discovery', 'Hooking', 'Data Compressed']"
6ca53b61918b366c4f179f1547f48eec93646ce760e245e0a1f7700ed913ecd3,malicious,[],"['System Time Discovery', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
9cb7c8520b2239ac2db8328de2e679a2f2fb6fede566b7f81549d40edeae681e,malicious,"['exploit', 'phishing']","['Kernel Modules and Extensions', 'Modify Registry', 'File Deletion', 'PowerShell', 'Service Execution', 'Remote Desktop Protocol', 'Process Injection', 'Hooking', 'Peripheral Device Discovery']"
6ee9d3949d9d8603927ca8cc304362456428db805047b6b30710a4757303df0d,malicious,['evasive'],"['Data Compressed', 'Email Collection', 'Windows Management Instrumentation']"
07c11416217c75b0b891e47f1f84180ffc2dfc906076ffda5ce9ab645ea1e7b3,malicious,[],"['Change Default File Association', 'Kernel Modules and Extensions', 'Modify Registry', 'Process Discovery', 'Registry Run Keys / Start Folder', 'File System Permissions Weakness', 'Security Software Discovery', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
c03da69e3db95861cea194dc3fc41adf87359173ad247ee80a6e24b56d25a43b,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
6ed7773560170d48114c8a7f45863392e1f017ab1507978baf28eb8dc5cd0e04,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'File and Directory Discovery', 'Security Software Discovery', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'System Time Discovery', 'Email Collection', 'Data Compressed', 'System Information Discovery']"
039d0b9d138628d52ad5f492cf79ab73130efad077b00b41a32188279874144d,malicious,['evasive'],"['Kernel Modules and Extensions', 'Clipboard Data', 'File Deletion', 'File and Directory Discovery', 'Process Discovery', 'Service Execution', 'Security Software Discovery', 'Input Capture', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'System Time Discovery', 'Email Collection', 'Custom Command and Control Protocol', 'System Information Discovery']"
6e54af7233f4b72c351e6ac4b8be5e384a4a8d9415cbcbe80c498932bbce49ac,malicious,['ransomware'],"['Windows Management Instrumentation', 'Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
6ea320ace071acf8e5b67714af3b1166d79552cdc32b15e9f14b435bdfc38502,malicious,[],"['Windows Management Instrumentation', 'Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
3dcad0ab5ba2372812ca9b38730d9b43ab1e356646922b6505eb79e48cb9d01d,malicious,['ransomware'],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
3c4fa8eee70dc6d1ecd3a32f802433560f6a4ad27f0169a4a056e715c5198b94,malicious,[],"['Windows Management Instrumentation', 'Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
6b0eaaff7fc0d2c21777777fbd7c265593f0fbe1a26acf4aeddcdba4b0245b59,malicious,['ransomware'],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
2f4e28b0a98ba62d3348a00bda8471bedac755674dceb319483bff28828624da,malicious,['ransomware'],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
5cec22fdc3f3e78a05d2b1169cc02269d630709b1c01ccc0fc5b679316539c41,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
2e136e9b81154927dd03123f48b8aabeb687b9414933ff23249ccee79654a4d0,malicious,['ransomware'],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
2f69ff2d586431c88b04e275ffcaf31b26096834b878058dac2f6f92a4e74b53,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
5de2ab42e28acb4d96fbbe8fd84b2b6bd90bda0e21623e3725452e33cc5e5608,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
6c64f49b5f1bf7b85a692571b9ea052ef215c741867f257a540b9d92b080c759,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Windows Management Instrumentation', 'Service Execution', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Peripheral Device Discovery']"
3f33734b2d34cce83936ce99c3494cd845f1d2c02d7f6da31d42dfc1ca15a171,malicious,[],"['Application Window Discovery', 'Modify Registry', 'Hooking']"
5afa4753afa048c6d6c39327ce674f27f5f6e5d3f2a060b7a8aed61725481150,malicious,[],"['Modify Registry', 'Service Execution', 'Application Window Discovery', 'Process Injection', 'Hooking']"
2eb9bb0cf62cf57afda39ea32577da2602d162eaeec8eaffb879e33a4905e38c,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Modify Registry', 'Application Window Discovery', 'Query Registry', 'System Time Discovery', 'Hooking', 'Peripheral Device Discovery']"
0e52bd0e2dbc33eced273c10f40d6cc440814ffa80f3404e578c98c9dae2aebe,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
0b1f299e4a2cf08138d605c44276494ed5db354a953074a3eb81476dc0a7f87d,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
0fef0999454a853df3bf4effaea92320cb748a38f7083323893a7a7cd1824ebc,malicious,[],"['Windows Management Instrumentation', 'Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
0b84cda2773f53d1b7f8a614ed6df5aa838d989a5b389f80afdda83d11bd2e7b,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
1ad52681d06ac4c6828e4592803323ca7dd86ed88271b474005025edda54a9c8,malicious,[],"['Remote Desktop Protocol', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
1adfee058b98206cb4fbe1a46d3ed62a11e1dee2c7ff521c1eef7c706e6a700e,malicious,[],"['Modify Registry', 'Service Execution', 'Application Window Discovery', 'Process Injection', 'Hooking']"
2adc900fafa9938d85ce53cb793271f37af40cf499bcc454f44975db533f0b61,malicious,[],"['Modify Registry', 'Service Execution', 'Application Window Discovery', 'Process Injection', 'Hooking']"
0f0b23c1b850395d391758bc507b980ae981d0e9ef501582929bc015272547ed,malicious,[],"['Data Compressed', 'Clipboard Data', 'System Time Discovery', 'Hooking']"
e95e3d2b74a78ca8efb555b21aa88704f6f97c5e134858ebf15ebd0144846801,malicious,[],"['Kernel Modules and Extensions', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
058c926a8818479b06ab9402f2a6c85eb0f64626c2956102d6699ad413afe2fb,malicious,[],['Data Compressed']
354018bf829b623fa45d9d9cde16d3bd549af565f8db28bf5f935c2965b945de,malicious,[],['Data Compressed']
1a0baa09de0aba526f8ed01faa30078697a7de1b06e1bd57a50b62efa5a06b25,malicious,['pua'],"['Kernel Modules and Extensions', 'Clipboard Data', 'File Deletion', 'Modify Registry', 'File and Directory Discovery', 'Service Execution', 'Input Capture', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
df3a7bcbcbca64bb750b9e82fa00685a91846aa6b05e876dbf887eb16c74ca07,malicious,['miner'],"['System Time Discovery', 'Process Injection', 'Remote Desktop Protocol']"
df3a7bcbcbca64bb750b9e82fa00685a91846aa6b05e876dbf887eb16c74ca07,malicious,['miner'],"['System Time Discovery', 'Process Injection', 'Remote Desktop Protocol']"
18beb6c69f3dda07482327a59bf12dad8285b833b82a4bca091c3cc358b82efb,malicious,[],"['Kernel Modules and Extensions', 'File and Directory Discovery', 'Service Execution', 'Query Registry', 'System Time Discovery', 'Process Injection', 'Hooking', 'Email Collection', 'Data Compressed', 'System Information Discovery']"
bd892a7091ca3bc1ba56ac0ff1a99f647a59142a986f045d015709752f07baa4,malicious,[],"['Kernel Modules and Extensions', 'Modify Registry', 'Data Encoding', 'Query Registry', 'Hooking']"
7e1822a00f113489e4d81426c2df0acdae67d13612c04a0d1c1a6dfe33a698b9,malicious,['phishing'],"['Application Window Discovery', 'DCShadow', 'Process Injection']"
b93482415915d0f4092b0a1d4af205fdbc7b9750735179d68f621976bccf9189,malicious,[],"['Kernel Modules and Extensions', 'System Time Discovery', 'Process Injection', 'Data Compressed', 'System Information Discovery']"
6af4a50746179d9ee875d72faa3b905ac3b4bd341ed046cd353390284a65ca38,malicious,['evasive'],"['Kernel Modules and Extensions', 'File and Directory Discovery', 'Input Capture', 'Query Registry', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
3b3bc2d5aa4d3b70d712f762d26ec9a1144859b0a755caa4ae16143a5af62f15,malicious,[],"['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Query Registry', 'Email Collection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
fc761228d8892545e813e763deac19105c3fce15ebd642f5332ad12217402ceb,malicious,['evasive'],"['Kernel Modules and Extensions', 'Process Discovery', 'Windows Management Instrumentation', 'Bootkit', 'File System Permissions Weakness', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Data Compressed', 'Hooking', 'Peripheral Device Discovery', 'Software Packing', 'Network Service Scanning']"
01acd987d9602c831815cb8222e7834a98d32a3ee0d51cd52535601944e34b26,malicious,[],"['Kernel Modules and Extensions', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Hooking']"
cfe2cc4e20d1c523cdd365ef91ba3cb2b982eb4494dde63687f72fb7befdf67b,malicious,[],"['Kernel Modules and Extensions', 'Process Discovery', 'Remote Desktop Protocol', 'Application Window Discovery', 'System Network Configuration Discovery', 'Query Registry', 'System Time Discovery', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery', 'Network Service Scanning']"
789675ee54288c2ff565448145f91d05dbf064bc18ff2fa77b1c3e989c778c26,malicious,['evasive'],"['Execution through Module Load', 'Kernel Modules and Extensions', 'Modify Registry', 'Process Discovery', 'Windows Management Instrumentation', 'Service Execution', 'File System Permissions Weakness', 'Local Job Scheduling', 'Security Software Discovery', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'System Information Discovery', 'Peripheral Device Discovery']"
